uncertainty,ood_distance,gate_weight
0.05971135173986878,297.0148878420199,0.7819984686392709
0.06456455578321928,301.5270374759675,0.7208222767583323
0.059063408347119754,327.9592712496931,0.7653159671427956
0.06768876496413638,397.09692496701115,0.6084463775451754
0.061892147176886854,390.9386367639833,0.6821203761069587
0.06473733246991475,450.2447738524523,0.6016229919101997
0.06766621405996598,425.6311926801772,0.5862371140438255
0.07085744690893571,393.62666414652614,0.5735583470435717
0.07188630275734713,405.34650213499714,0.5521108368341217
0.06550220136465727,325.0216209433291,0.6911825012307938
0.0506573800284606,341.5423306549802,0.8544207326381786
0.06128010812409871,312.9693150712986,0.750805072635935
0.04698308688072245,323.8509806420835,0.9119812842707903
0.05770380463556065,349.98078606552264,0.7641116986866592
0.059662196551550424,322.73767469952895,0.7623197359649486
0.06638913275895647,314.8782505456957,0.6886421374183258
0.05905236685001254,326.4843527078027,0.7666088849906881
0.0760137458662479,316.56319192099073,0.5730422598973004
0.0813001536880163,332.88171677864676,0.4974225420086674
0.06506582837516164,391.42079020178056,0.6440595944724177
0.06675927397170783,319.42884522093954,0.6806628729782167
0.0753986209343719,325.82010881324885,0.5730537543533155
0.061560167873175115,325.4160479320703,0.7376753966450816
0.06254106362258985,320.8783838616713,0.7296036718906569
0.06637556206788549,310.2987004367688,0.692410664225079
0.06808082479807612,342.98790011724105,0.6464142216334766
0.05978388583145471,324.956799690587,0.7591268755696969
0.06830413593849383,313.7849991902579,0.6667665631833508
0.059417358878668516,326.4643293688299,0.7622911231803288
0.07489974229384015,340.2646896092983,0.5675986357208098
0.07189294092809215,318.35668689064994,0.620555627340539
0.060208564551802776,320.2929108149545,0.7577585213643734
0.07179097331135029,319.2502997141569,0.6210623678804994
0.06430256639814867,335.61866001486544,0.6970782172253835
0.07038616502670053,318.89065117598767,0.6380248982669259
0.059642200956139105,351.69515451077064,0.7397467608177619
0.056442833313538936,360.66975355243005,0.7706632447424991
0.05610593098146687,359.39522974013204,0.775667239301292
0.05994819902505494,382.48448263034976,0.711860293677909
0.06057538737338178,582.2393561251033,0.5470628322123818
0.061166511523187424,572.8463482317959,0.5474434995897955
0.06047960392306741,538.7544632253848,0.5824539787957592
0.060951358358997496,695.827243127026,0.45312351031494336
0.06663216301940007,699.6102481563244,0.3826956137389885
0.06245535421606327,700.3212187598706,0.43172663859850946
0.08076321887863619,744.7989693307451,0.17932214465768848
0.06811331660821955,724.565858564183,0.3454519111747191
0.07866251288289271,734.7215132808766,0.21220194849972063
0.07974200569896175,862.8385558359766,0.0984648378936811
0.06811050314823489,849.1887064966587,0.24731742274364787
0.07006295746155934,844.2171210265855,0.22805223362658422
0.06732228701823048,753.3897708080689,0.3321386031697269
0.07350263908495204,746.6628799492796,0.264058455548008
0.0668862127476001,601.2036707145224,0.4571961078470761
0.07358157902039295,228.09513447269137,0.6716073177776365
0.05692399569101414,260.05553233080434,0.8442062450273828
